core1,core2,core3,core4,mem,gpu,norm_ex_time
24.33,6.04,4.77,4.74,97.12,3.7,893
23.55,5.76,4.69,4.69,101.92,3.44,894
25.46,6.23,4.82,4.16,99.11,3.77,895
23.86,6.07,4.94,4.28,91.5,3.49,896
23.89,5.88,4.19,2.27,88.67,3.6,897
26.37,6.05,4.87,4.35,101.38,3.44,898
23.69,5.71,4.97,4.26,92.78,3.65,899
26.04,6.02,4.54,5.7,101.71,2.32,900
25.37,5.71,4.58,4.39,104.5,3.45,901
26.02,6.04,4.33,4.5,108.31,3.08,902
25.59,5.96,4.56,2.34,108.16,3.35,903
26.87,6.08,4.76,3.87,100.83,3.38,904
31.63,5.86,4.62,4.58,103.01,3.38,905
25.34,5.7,4.26,4.64,101.0,3.3,906
25.46,5.71,4.47,4.41,96.58,3.78,907
27.37,6.04,4.62,4.53,105.24,3.6,908
26.25,5.8,4.71,3.67,96.16,3.82,909
27.92,6.13,4.42,4.62,100.13,3.63,910
27.59,6.03,4.47,4.67,92.71,3.78,911
24.66,5.87,4.46,4.35,124.87,3.65,912
29.78,5.74,5.42,4.85,86.07,3.73,913
29.75,6.01,5.43,4.87,117.19,3.77,914
28.42,6.1,5.5,4.7,116.19,3.96,915
29.91,5.65,5.13,4.82,122.79,4.13,916
30.15,5.99,5.42,4.73,136.06,3.87,917
27.74,6.13,5.6,5.24,119.04,3.74,918
27.69,6.28,5.32,4.94,110.87,3.7,919
30.45,5.73,5.46,4.85,117.62,3.96,920
29.82,6.05,5.56,5.15,121.89,3.86,921
29.86,6.01,5.52,5.12,127.74,3.57,922
28.74,6.15,5.55,4.86,129.56,4.19,923
27.69,5.87,5.09,5.08,122.81,3.66,924
30.25,5.83,5.05,4.83,127.2,3.34,925
29.33,6.36,5.64,4.79,127.39,4.03,926
27.99,5.84,6.25,4.95,113.28,4.26,927
28.97,6.0,5.26,4.92,127.56,3.13,928
28.78,5.71,5.99,4.99,118.63,3.72,929
29.4,6.31,5.57,4.95,129.3,3.8,930
31.25,6.68,5.1,4.67,133.09,3.44,931
29.25,6.6,5.94,4.89,130.29,3.02,932
29.32,5.29,5.9,4.84,127.55,4.0,933
27.49,6.76,5.42,5.01,120.89,4.13,934
28.17,5.44,5.47,5.15,114.26,3.56,935
30.24,6.01,5.48,4.87,124.64,4.07,936
29.31,6.18,5.64,4.72,122.25,3.91,937
30.59,6.49,5.28,4.83,128.33,3.74,938
30.68,6.46,4.66,5.04,121.17,3.3,939
30.0,5.88,5.34,4.86,126.99,3.56,940
33.04,5.84,5.6,4.89,127.19,3.39,941
34.08,5.67,5.6,4.87,127.2,3.32,942
32.66,6.67,5.35,4.95,122.99,3.51,943
36.28,5.99,5.5,4.91,116.24,3.5,944
31.72,6.15,5.45,5.48,120.02,3.08,945
29.86,7.15,5.72,5.1,129.63,3.6,946
35.84,6.36,5.62,4.71,121.92,3.44,947
30.72,6.5,5.56,4.9,123.82,3.19,948
34.98,6.89,5.23,4.71,127.88,3.28,949
28.53,6.37,5.6,4.92,121.8,3.34,950
38.44,6.03,5.32,4.94,119.01,3.67,951
31.25,6.63,5.44,4.94,126.38,3.49,952
31.86,6.36,7.61,4.89,124.66,3.38,953
15.57,6.02,6.33,4.77,119.74,3.33,954
34.43,6.01,5.46,5.1,120.87,3.63,955
30.64,6.15,5.8,5.13,119.76,2.98,956
30.14,4.63,6.29,4.73,124.5,3.62,957
38.3,5.01,6.19,5.06,118.39,3.83,958
34.39,5.2,6.53,4.5,120.58,3.44,959
33.43,5.22,6.37,4.42,121.09,3.6,960
28.29,4.78,5.8,4.67,115.55,3.49,961
33.04,5.07,6.28,4.62,129.78,3.33,962
32.46,5.04,6.57,4.8,109.3,3.51,963
33.38,4.47,6.46,4.8,121.01,3.26,964
32.72,4.91,6.32,4.86,118.9,3.45,965
32.64,4.36,6.6,4.65,126.54,3.29,966
33.05,4.45,6.41,4.67,115.55,3.46,967
33.13,4.53,6.62,4.44,115.54,3.63,968
32.36,4.73,6.46,5.03,117.11,3.33,969
32.58,4.59,6.35,4.85,116.15,3.49,970
32.8,4.82,6.6,4.48,93.46,3.53,971
32.7,4.77,6.42,4.89,114.67,3.38,972
32.77,4.85,6.65,4.78,109.8,3.64,973
31.8,4.99,6.28,5.06,114.16,3.38,974
32.61,5.18,6.34,4.84,114.02,2.99,975
32.35,5.26,6.62,4.68,122.4,3.08,976
33.32,4.9,5.91,4.69,117.25,2.94,977
32.81,4.63,6.32,4.91,117.7,3.47,978
32.58,4.79,5.56,7.61,117.98,3.24,979
32.45,5.02,4.91,4.3,122.53,2.8,980
32.64,5.04,5.47,3.5,112.34,3.28,981
33.04,5.36,5.84,4.33,113.98,3.1,982
32.53,4.76,5.31,4.08,115.72,3.29,983
32.95,5.19,5.82,5.02,116.7,3.14,984
32.48,4.85,5.42,4.58,111.44,3.03,985
32.21,5.45,5.8,6.82,117.19,3.92,986
32.21,6.05,5.08,4.54,109.91,3.06,987
30.62,4.88,6.12,4.47,113.27,3.5,988
29.44,4.96,5.28,5.02,111.57,3.27,989
25.92,4.8,5.57,3.9,113.09,3.14,990
27.06,5.09,5.38,4.3,111.93,3.5,991
26.82,5.01,5.5,4.2,111.53,3.28,992
27.54,5.0,5.5,4.79,111.83,3.26,993
27.84,4.9,5.34,4.27,113.86,3.14,994
26.38,5.27,5.6,4.46,112.03,2.91,995
28.94,4.8,7.19,4.62,110.84,2.33,996
26.84,5.12,5.66,4.57,110.46,3.31,997
27.96,4.93,5.64,4.62,110.33,3.34,998
27.97,5.03,6.06,4.48,108.22,3.38,999
29.54,4.79,5.04,4.72,113.01,3.0,1000
26.32,4.75,4.66,4.59,115.0,3.43,1001
27.05,4.76,4.7,4.72,111.01,3.3,1002
26.22,4.95,4.67,5.09,111.7,2.98,1003
27.84,4.92,4.98,4.79,109.18,3.51,1004
29.64,4.99,4.89,4.92,112.74,3.36,1005
27.21,4.89,4.87,4.82,112.29,3.52,1006
28.98,5.0,4.61,4.66,109.26,3.25,1007
28.39,4.89,4.63,4.5,111.74,3.25,1008
27.32,4.9,4.15,5.22,113.33,3.35,1009
29.19,4.92,5.07,4.79,111.81,3.18,1010
28.41,4.79,4.86,5.01,126.7,2.81,1011
28.46,4.67,4.89,4.77,129.42,3.07,1012
32.74,4.66,4.9,4.15,138.75,3.0,1013
32.78,5.03,4.54,4.85,130.56,2.63,1014
32.37,5.09,3.02,4.92,122.38,3.06,1015
31.87,5.03,4.55,4.68,129.5,2.97,1016
32.43,5.26,4.79,4.82,131.41,2.98,1017
32.12,4.71,4.79,4.64,125.5,2.94,1018
32.87,5.06,4.88,4.84,134.05,3.04,1019
32.78,4.95,4.55,4.83,127.95,2.82,1020
33.89,4.96,4.39,4.76,132.48,3.02,1021
33.53,5.19,4.87,4.67,124.37,3.0,1022
32.88,5.68,6.75,4.72,129.51,2.75,1023
32.25,4.47,6.84,5.18,122.17,3.36,1024
33.56,5.63,6.32,4.92,126.12,3.08,1025
32.63,5.72,5.84,4.98,126.91,2.93,1026
32.35,5.57,6.65,4.89,131.94,3.06,1027
32.2,5.7,5.73,5.09,127.09,3.03,1028
32.55,5.7,4.87,4.8,121.71,2.83,1029
32.81,5.53,5.93,4.84,132.14,2.89,1030
33.09,5.77,5.88,4.91,125.33,3.15,1031
32.66,5.29,6.21,5.07,128.95,2.83,1032
32.67,5.71,5.95,4.83,134.52,2.95,1033
32.76,5.49,6.19,4.96,133.1,0.9,1034
32.1,5.35,6.38,5.18,83.88,2.98,1035
31.71,5.8,6.13,4.67,96.52,2.9,1036
33.17,5.89,6.2,4.6,97.2,3.1,1037
25.34,5.7,6.37,4.93,91.65,2.59,1038
26.68,5.33,5.94,4.86,88.15,2.68,1039
31.62,5.93,5.82,4.85,96.11,2.6,1040
32.93,5.65,6.21,4.67,89.54,2.88,1041
34.12,5.33,5.37,4.87,85.96,2.7,1042
31.27,5.61,6.35,5.19,106.59,3.33,1043
31.61,5.86,6.81,4.86,97.81,3.23,1044
33.5,5.63,4.62,4.39,99.25,3.35,1045
27.78,5.73,4.45,4.41,99.58,3.41,1046
32.84,5.4,4.6,4.1,103.3,3.25,1047
37.3,5.66,4.67,2.34,102.12,3.07,1048
33.11,5.47,4.77,4.26,103.43,3.28,1049
32.94,5.53,4.78,4.34,94.79,3.42,1050
29.71,5.87,4.97,5.78,94.75,3.35,1051
26.51,5.55,4.73,4.43,99.27,3.31,1052
27.54,5.91,4.85,4.3,90.07,3.43,1053
35.07,5.81,4.78,4.33,96.47,3.26,1054
32.28,5.79,4.67,4.18,100.98,3.3,1055
30.43,5.26,4.35,4.57,91.23,3.32,1056
31.68,5.08,4.74,4.18,93.2,3.37,1057
27.76,5.52,4.77,4.22,86.72,3.36,1058
30.87,5.48,4.77,4.46,143.66,3.36,1059
32.79,5.12,4.58,4.32,169.49,3.32,1060
26.68,5.07,4.8,4.26,145.14,3.2,1061
28.71,5.45,4.76,4.1,149.93,3.27,1062
31.94,5.33,4.61,4.25,165.94,3.23,1063
32.21,5.29,4.41,4.12,134.9,3.09,1064
32.03,5.58,4.54,4.0,145.23,3.52,1065
32.16,5.61,4.4,4.52,146.08,3.39,1066
32.01,5.08,5.08,4.59,146.59,3.26,1067
32.1,5.4,5.21,4.58,150.72,3.57,1068
31.89,5.8,5.42,4.71,135.91,3.28,1069
32.04,5.48,4.81,4.61,139.42,3.35,1070
31.88,5.0,5.51,4.35,146.99,3.22,1071
32.18,5.11,5.32,4.57,150.45,3.41,1072
32.12,5.49,4.66,4.69,133.64,3.5,1073
32.06,5.42,4.95,4.86,165.96,3.18,1074
32.08,5.06,5.08,4.28,201.22,3.76,1075
35.28,4.95,4.94,4.68,172.76,3.28,1076
32.09,4.97,5.26,4.64,145.46,3.71,1077
34.33,5.0,5.35,4.66,131.33,3.79,1078
32.21,5.74,5.46,4.73,155.77,3.59,1079
32.33,5.18,5.29,4.43,154.96,3.82,1080
32.29,5.97,5.51,4.31,141.43,3.74,1081
32.14,5.48,4.83,4.58,158.32,3.91,1082
32.16,5.52,5.64,4.82,106.71,3.93,1083
31.95,5.47,5.31,4.61,72.45,3.81,1084
32.43,5.12,5.19,4.94,117.63,3.44,1085
32.0,5.41,5.52,4.59,127.5,4.35,1086
32.01,5.6,5.44,6.28,107.78,4.15,1087
41.41,5.12,5.22,4.7,93.24,3.87,1088
36.81,5.36,5.18,6.09,108.63,3.71,1089
32.41,5.39,5.32,6.2,113.77,3.52,1090
36.1,5.34,6.19,5.94,112.41,3.57,1091
39.26,5.58,5.48,6.35,118.51,3.83,1092
41.0,5.54,4.96,5.89,123.15,3.67,1093
37.88,5.27,6.19,5.79,111.5,3.47,1094
37.26,5.31,4.0,6.06,101.28,3.68,1095
38.38,5.47,5.48,6.1,96.2,3.69,1096
39.44,5.51,6.48,6.06,115.3,3.61,1097
37.54,5.32,4.94,5.77,74.59,3.92,1098
40.22,5.58,5.33,5.61,113.31,3.32,1099
38.24,5.46,4.54,6.12,107.47,3.87,1100
36.43,5.37,4.99,5.97,121.05,3.8,1101
36.06,5.8,4.49,5.97,101.58,3.51,1102
38.69,5.42,6.18,5.87,112.34,3.71,1103
39.58,5.76,5.32,6.02,83.67,3.92,1104
36.6,5.64,4.81,5.94,106.01,3.58,1105
38.5,5.39,4.05,5.81,114.38,3.66,1106
38.89,5.28,5.01,5.81,92.19,4.31,1107
38.7,5.39,4.83,5.92,118.98,3.95,1108
39.69,5.19,6.16,6.17,135.41,3.6,1109
38.91,5.64,6.97,6.34,109.42,3.53,1110
37.34,6.64,4.3,5.75,119.49,3.4,1111
37.45,5.57,4.32,4.89,135.01,3.17,1112
32.36,4.32,4.45,5.27,94.25,3.0,1113
30.08,5.49,4.49,5.26,115.41,3.06,1114
33.19,5.31,4.53,5.37,96.72,3.1,1115
31.21,5.8,4.89,4.9,120.04,3.2,1116
30.55,5.64,4.29,4.36,144.34,3.07,1117
31.04,5.03,4.53,4.88,161.78,2.95,1118
31.38,5.41,4.62,5.35,91.33,3.17,1119
29.72,5.66,4.26,5.46,108.84,3.13,1120
30.48,5.42,4.43,5.8,106.11,3.28,1121
31.07,4.66,4.58,5.12,145.57,3.2,1122
33.45,5.57,4.32,4.83,117.09,2.9,1123
30.58,5.57,4.51,5.54,105.79,2.99,1124
31.46,6.25,4.69,4.5,131.67,3.26,1125
27.37,5.48,5.15,5.34,106.88,3.05,1126
32.79,5.25,4.5,5.25,135.95,4.23,1127
33.29,5.22,4.17,5.29,125.26,2.95,1128
33.19,4.88,4.46,5.11,109.35,3.1,1129
32.06,4.66,4.49,5.37,86.62,2.86,1130
29.59,5.28,4.56,5.64,139.75,3.14,1131
30.33,6.49,4.53,5.55,139.97,3.21,1132
29.32,4.91,5.43,4.92,139.81,2.81,1133
31.52,5.21,5.05,5.45,139.72,3.18,1134
32.48,5.85,5.51,5.57,139.63,3.3,1135
28.25,5.26,5.28,5.73,139.94,3.13,1136
31.52,5.3,5.4,5.76,139.82,3.02,1137
31.4,5.49,5.41,5.24,139.5,3.31,1138
32.12,5.66,5.36,5.9,139.82,3.12,1139
31.88,4.53,5.57,5.46,139.53,2.82,1140
32.31,6.06,5.18,5.41,139.69,3.11,1141
31.85,5.59,5.55,5.3,139.72,3.12,1142
32.33,5.24,5.32,5.07,139.72,2.94,1143
31.37,4.67,5.34,5.31,139.78,2.98,1144
32.15,5.53,5.39,5.41,139.65,2.86,1145
31.53,5.92,5.36,5.62,139.67,3.16,1146
32.22,5.52,5.51,4.43,139.5,2.96,1147
31.91,4.48,5.5,5.03,139.77,2.95,1148
31.42,5.58,3.49,5.21,139.89,3.0,1149
32.54,6.05,5.19,5.69,139.91,3.15,1150
32.31,5.43,5.25,5.59,140.08,3.04,1151
31.89,5.47,6.24,5.15,139.93,3.34,1152
31.76,6.0,5.24,5.12,139.72,2.79,1153
31.49,4.43,5.74,5.2,139.53,3.09,1154
33.28,5.0,5.11,5.07,139.78,2.93,1155
32.42,5.1,5.28,5.65,139.98,3.37,1156
31.34,4.98,5.32,5.38,140.02,2.79,1157
31.53,6.31,5.13,5.65,139.64,2.92,1158
31.58,5.82,5.24,5.58,139.77,3.02,1159
31.09,6.14,5.28,5.33,139.65,2.94,1160
31.86,5.91,5.47,4.92,139.5,3.2,1161
32.67,5.35,5.89,5.55,139.26,3.05,1162
